event_id,user_id,action,timestamp,session_id,duration,item_id,app_id,poi_id,purchase_amount,search_keyword,compared_items
event_00504,user_050,click,2026-02-11T21:54:26,sess_user_050_2026-02-11,8,item_018,app_006,poi_005,,,
event_00719,user_072,browse,2026-02-11T22:25:23,sess_user_072_2026-02-11,394,item_019,,poi_004,,,
event_00289,user_028,compare,2026-02-11T22:41:01,sess_user_028_2026-02-11,30,item_004,app_013,poi_007,,,"item_004,item_006"
event_00541,user_054,search,2026-02-11T23:24:44,sess_user_054_2026-02-11,74,item_007,app_009,poi_004,,奥迪A8,
event_00484,user_048,click,2026-02-11T23:26:29,sess_user_048_2026-02-11,9,item_012,app_007,poi_015,,,
event_00539,user_054,browse,2026-02-12T00:48:37,sess_user_054_2026-02-12,391,item_017,,poi_011,,,
event_00779,user_078,search,2026-02-12T01:15:49,sess_user_078_2026-02-12,234,item_007,,poi_013,,奥迪A8,
event_00577,user_059,browse,2026-02-12T01:20:30,sess_user_059_2026-02-12,166,item_017,,poi_012,,,
event_00332,user_032,purchase,2026-02-12T01:35:03,sess_user_032_2026-02-12,238,item_015,app_004,poi_005,681042,,
event_00209,user_021,add_to_cart,2026-02-12T02:01:58,sess_user_021_2026-02-12,37,item_005,app_010,,,,
event_00431,user_043,compare,2026-02-12T02:13:50,sess_user_043_2026-02-12,196,item_020,,,,,"item_020,item_004"
event_00414,user_042,compare,2026-02-12T02:48:58,sess_user_042_2026-02-12,70,item_007,app_001,poi_007,,,"item_007,item_001"
event_00093,user_009,click,2026-02-12T03:22:10,sess_user_009_2026-02-12,9,item_018,app_007,poi_010,,,
event_00587,user_059,click,2026-02-12T03:25:46,sess_user_059_2026-02-12,2,item_005,app_002,poi_007,,,
event_00254,user_025,browse,2026-02-12T04:16:54,sess_user_025_2026-02-12,108,,app_005,,,,
event_00951,user_095,browse,2026-02-12T04:31:01,sess_user_095_2026-02-12,116,item_017,app_012,poi_013,,,
event_00084,user_008,click,2026-02-12T04:55:14,sess_user_008_2026-02-12,3,item_004,app_002,poi_015,,,
event_00471,user_047,search,2026-02-12T04:58:02,sess_user_047_2026-02-12,50,item_019,app_001,poi_009,,沃尔沃S90,
event_00938,user_093,click,2026-02-12T05:02:01,sess_user_093_2026-02-12,7,item_003,,,,,
event_00279,user_028,click,2026-02-12T05:30:15,sess_user_028_2026-02-12,3,item_019,app_013,poi_013,,,
event_00228,user_022,browse,2026-02-12T05:40:06,sess_user_022_2026-02-12,390,,app_002,poi_002,,,
event_00633,user_063,add_to_cart,2026-02-12T07:51:07,sess_user_063_2026-02-12,242,item_018,,poi_011,,,
event_00906,user_090,purchase,2026-02-12T08:02:02,sess_user_090_2026-02-12,395,item_017,app_011,poi_012,1367027,,
event_00878,user_087,add_to_cart,2026-02-12T08:03:23,sess_user_087_2026-02-12,70,item_016,app_008,poi_001,,,
event_00271,user_027,add_to_cart,2026-02-12T08:03:39,sess_user_027_2026-02-12,78,item_014,app_012,poi_006,,,
event_00630,user_063,purchase,2026-02-12T08:17:08,sess_user_063_2026-02-12,888,,app_006,poi_001,,,
event_00123,user_011,purchase,2026-02-12T08:33:06,sess_user_011_2026-02-12,131,item_015,app_005,poi_005,659783,,
event_00811,user_082,add_to_cart,2026-02-12T09:12:44,sess_user_082_2026-02-12,76,item_013,app_007,poi_013,,,
event_00849,user_084,search,2026-02-12T09:24:58,sess_user_084_2026-02-12,70,item_017,,poi_010,,雷克萨斯RX,
